sku_id,dt,page_price,discount_price,is_promotion
909718,2024-04-23,12.9,12.9,1
1071847,2024-04-23,13.9,9.452000000000002,1
1540110,2024-04-23,11.3,11.3,1
4510086,2024-04-23,69.9,49.900000000000006,1
8545329,2024-04-23,9.9,9.9,1
100003034205,2024-04-23,99.9,99.9,1
100010577141,2024-04-23,124.8,116.3,1
100030771718,2024-04-23,79.9,79.9,0
1071847,2024-04-24,13.9,9.452000000000002,1
5915642,2024-04-24,34.9,33.9,1
6380571,2024-04-24,65.0,65.0,1
8755672,2024-04-24,60.0,60.0,1
100009897581,2024-04-24,19.9,19.9,1
100010797166,2024-04-24,31.9,27.26779831932773,1
100017084069,2024-04-24,31.9,31.9,1
206942,2024-04-25,13.8,11.040000000000001,1
3919595,2024-04-25,94.6,94.6,1
4713934,2024-04-25,84.9,84.9,1
10700890033,2024-04-25,47.76,47.76,1
100011423920,2024-04-25,45.9,33.00000000000001,1
100039034588,2024-04-25,79.9,59.900000000000006,1
100040684023,2024-04-25,86.9,86.9,1
100041650013,2024-04-25,80.9,80.9,1
100045910485,2024-04-25,49.9,49.9,1
10037621290748,2024-04-25,59.0,54.0,1
10043211463452,2024-04-25,190.8,190.8,0
8307755,2024-04-26,69.9,69.9,1
100003034205,2024-04-26,99.9,43.9,1
100012808554,2024-04-26,80.0,64.80000000000001,1
100018973436,2024-04-26,19.9,19.9,1
100025429956,2024-04-26,49.9,49.9,0
100033194536,2024-04-26,79.0,24.866666666666674,1
100034243272,2024-04-26,62.4,62.4,0
100037338184,2024-04-26,29.9,26.95,1
100048469601,2024-04-26,49.5,49.5,1
4486428,2024-04-27,65.4,65.4,0
4713934,2024-04-27,84.9,84.9,0
7434016,2024-04-27,39.9,39.9,0
909717,2024-04-28,12.9,12.9,1
1039867,2024-04-28,76.9,76.9,0
4713934,2024-04-28,84.9,84.9,0
100007310036,2024-04-28,124.8,124.8,1
100041192960,2024-04-28,29.9,29.9,1
845323,2024-04-29,16.9,15.209999999999999,1
1032832,2024-04-29,11.9,10.71,1
1032834,2024-04-29,33.9,30.509999999999998,1
6380589,2024-04-29,65.0,65.0,1
8209962,2024-04-29,45.0,45.0,0
100008366749,2024-04-29,99.9,99.9,0
10043211463452,2024-04-29,190.8,190.8,0
362424,2024-04-30,60.0,60.0,1
1032834,2024-04-30,33.9,30.509999999999998,1
1039868,2024-04-30,76.9,76.9,1
6380589,2024-04-30,65.0,65.0,1
7434016,2024-04-30,39.9,39.9,1
8526452,2024-04-30,16.0,16.0,1
100026719206,2024-04-30,29.9,29.9,1
411164,2024-02-01,14.9,13.112000000000002,1
1039780,2024-02-01,15.9,15.9,0
8209962,2024-02-01,43.5,43.5,0
100007147103,2024-02-01,199.0,199.0,0
100014962868,2024-02-01,9.8,9.8,0
100018973436,2024-02-01,19.9,19.9,0
231023,2024-02-02,16.9,16.9,0
3907301,2024-02-02,64.9,64.9,0
4131809,2024-02-02,8.9,8.9,0
100028415103,2024-02-02,67.3,67.3,0
100030771718,2024-02-02,82.9,82.9,0
293418,2024-02-03,60.0,54.0,1
411166,2024-02-03,14.9,10.88977777777778,1
845323,2024-02-03,16.9,15.209999999999999,1
1742027,2024-02-03,89.0,89.0,0
3334330,2024-02-03,24.9,24.9,1
66148160288,2024-02-03,77.88,77.88,0
100012797322,2024-02-03,139.0,139.0,0
100024851621,2024-02-03,79.9,79.9,0
100029374348,2024-02-03,179.0,95.0,1
909717,2024-02-04,12.9,12.9,1
1032833,2024-02-04,29.9,26.91,1
3674839,2024-02-04,50.2,50.2,0
8526452,2024-02-04,16.0,16.0,1
100000671427,2024-02-04,79.9,79.9,1
100012797322,2024-02-04,139.0,139.0,0
100019787561,2024-02-04,31.9,31.9,0
100035494430,2024-02-04,59.9,59.9,0
362424,2024-02-05,60.0,60.0,1
3907301,2024-02-05,64.9,64.9,0
4486428,2024-02-05,59.9,59.9,0
4486466,2024-02-05,65.4,65.4,0
8209940,2024-02-05,45.0,45.0,0
100024851809,2024-02-05,48.8,48.8,0
100041650013,2024-02-05,80.8,80.8,0
10056315631534,2024-02-05,103.2,103.2,0
1742027,2024-02-06,89.0,89.0,0
2646498,2024-02-06,149.9,149.9,0
5950572,2024-02-06,39.9,39.9,0
6380571,2024-02-06,65.0,65.0,1
100024864852,2024-02-06,69.9,69.9,0
100035921331,2024-02-06,54.9,54.9,0
100037438244,2024-02-06,149.9,149.9,0
3334330,2024-02-07,24.9,24.9,0
5915642,2024-02-07,28.5,28.5,0
8421845,2024-02-07,36.0,36.0,1
100002727342,2024-02-07,44.9,44.9,0
100008366749,2024-02-07,89.9,89.9,0
100011423920,2024-02-07,40.9,40.9,0
100033194536,2024-02-07,78.9,78.9,0
100041006407,2024-02-07,84.9,84.9,0
528625,2024-02-08,95.0,95.0,1
8209962,2024-02-08,45.0,45.0,0
66148160288,2024-02-08,77.88,77.88,1
100007178233,2024-02-08,79.0,79.0,0
100012242858,2024-02-08,61.9,61.9,1
100034243272,2024-02-08,59.9,59.9,0
100037338184,2024-02-08,30.9,30.9,0
100041006407,2024-02-08,84.9,84.9,1
10025765269372,2024-02-08,99.0,99.0,0
10066546386346,2024-02-08,118.8,118.8,0
1184681,2024-02-09,50.2,50.2,0
8209916,2024-02-09,44.6,40.6,1
8526452,2024-02-09,16.0,16.0,0
100009388168,2024-02-09,49.9,49.9,0
100010577141,2024-02-09,124.8,124.8,0
100011698820,2024-02-09,32.0,32.0,0
100012808554,2024-02-09,80.0,80.0,0
100018842722,2024-02-09,99.8,99.8,0
100030771720,2024-02-09,59.9,59.9,0
100039735595,2024-02-09,134.9,134.9,0
100045910485,2024-02-09,49.9,49.9,0
100048469601,2024-02-09,49.5,49.5,0
3907301,2024-02-10,64.9,64.9,0
69306580356,2024-02-10,128.0,128.0,0
100008959723,2024-02-10,83.9,83.9,0
100015189638,2024-02-10,73.9,73.9,0
100024851809,2024-02-10,48.8,48.8,0
100026719206,2024-02-10,29.9,29.9,0
100033331822,2024-02-10,29.9,29.9,0
528619,2024-02-11,95.0,95.0,1
909717,2024-02-11,12.9,12.9,1
2646498,2024-02-11,149.9,149.9,1
4486428,2024-02-11,65.9,65.9,1
4713934,2024-02-11,84.9,84.9,1
6864556,2024-02-11,99.9,84.9,1
100014962868,2024-02-11,9.8,9.8,0
100025429398,2024-02-11,43.9,43.9,1
100035921331,2024-02-11,54.9,54.9,0
1184678,2024-02-12,44.9,44.9,0
1540172,2024-02-12,8.83,8.83,1
7434016,2024-02-12,39.9,39.9,0
8307755,2024-02-12,73.9,73.9,0
100000318251,2024-02-12,79.9,79.9,0
100008817605,2024-02-12,49.9,49.9,0
100030771718,2024-02-12,82.9,82.9,0
1039780,2024-02-13,15.9,15.9,0
100005873819,2024-02-13,200.0,200.0,0
100015189638,2024-02-13,73.9,73.9,0
100041650013,2024-02-13,80.8,80.8,0
10025765269372,2024-02-13,99.0,99.0,0
845323,2024-02-14,16.9,16.9,1
1529386,2024-02-14,9.3,9.3,0
5915642,2024-02-14,28.5,28.5,0
6930866,2024-02-14,119.9,119.9,0
8209916,2024-02-14,44.6,40.6,1
69487371426,2024-02-14,130.8,130.8,0
100006043908,2024-02-14,137.4,109.92000000000002,1
100035921331,2024-02-14,54.9,54.9,0
231035,2024-02-15,16.9,16.9,0
1039868,2024-02-15,76.9,76.9,0
1280273,2024-02-15,9.9,9.9,0
5915642,2024-02-15,28.5,28.5,0
100006938017,2024-02-15,69.9,69.9,0
100017084069,2024-02-15,29.9,29.9,0
100035494430,2024-02-15,59.9,59.9,0
100040684023,2024-02-15,86.9,86.9,0
7434016,2024-02-16,39.9,39.9,0
8209962,2024-02-16,45.0,45.0,0
34294684846,2024-02-16,69.9,69.9,0
100006938017,2024-02-16,69.9,69.9,0
100008366749,2024-02-16,89.9,89.9,0
100035403264,2024-02-16,3.8,3.8,0
100037338184,2024-02-16,30.9,30.9,0
100039735595,2024-02-16,134.9,134.9,0
100048469601,2024-02-16,49.5,49.5,0
3907301,2024-02-17,64.9,64.9,0
8209962,2024-02-17,45.0,45.0,0
10700890033,2024-02-17,47.76,47.76,0
100000671417,2024-02-17,139.9,139.9,0
100001202539,2024-02-17,34.9,34.9,0
100005873819,2024-02-17,200.0,200.0,0
100019498134,2024-02-17,72.9,72.9,0
100026719206,2024-02-17,29.9,29.9,0
100037338184,2024-02-17,30.9,30.9,0
100041192960,2024-02-17,29.9,29.9,0
1742027,2024-02-18,89.0,89.0,0
4961950,2024-02-18,8.6,8.6,0
100008366749,2024-02-18,89.9,89.9,1
100010577141,2024-02-18,124.8,121.8,1
100012242858,2024-02-18,61.9,61.9,0
100012797322,2024-02-18,139.0,139.0,0
100048469601,2024-02-18,49.5,49.5,0
411166,2024-02-19,14.9,12.932786885245902,1
1032832,2024-02-19,11.9,9.282000000000002,1
3334330,2024-02-19,23.8,23.8,1
7648521,2024-02-19,22.9,22.9,1
8209916,2024-02-19,44.6,44.6,1
69487371426,2024-02-19,130.8,130.8,0
100010797166,2024-02-19,31.9,31.9,0
100033194582,2024-02-19,78.9,78.9,0
5950572,2024-02-20,39.9,35.91,1
66148160288,2024-02-20,77.88,77.88,0
100005873819,2024-02-20,200.0,200.0,0
100024851621,2024-02-20,79.9,79.9,1
100037338184,2024-02-20,30.9,26.45,1
100041650013,2024-02-20,80.8,80.8,0
528625,2024-02-21,95.0,95.0,0
845321,2024-02-21,16.9,16.9,0
909717,2024-02-21,12.9,12.9,1
1071847,2024-02-21,13.9,10.842000000000002,1
6930866,2024-02-21,99.9,99.9,0
100003034205,2024-02-21,99.68,99.68,0
100008959723,2024-02-21,83.9,83.9,0
100014962868,2024-02-21,9.8,9.8,0
100035403264,2024-02-21,3.8,3.8,0
8209916,2024-02-22,44.6,44.6,0
100002323621,2024-02-22,7.9,7.9,0
100008366733,2024-02-22,49.8,49.8,0
100008959723,2024-02-22,83.9,83.9,0
100024851621,2024-02-22,79.9,79.9,0
100026719206,2024-02-22,29.9,29.9,0
100041006407,2024-02-22,84.8,84.8,0
10061685991750,2024-02-22,47.88,47.88,0
206942,2024-02-23,13.8,11.73,1
411166,2024-02-23,14.9,11.144786885245903,1
1039868,2024-02-23,76.9,76.9,0
4486466,2024-02-23,64.9,64.9,0
100002727342,2024-02-23,44.9,44.9,0
100035733016,2024-02-23,9.8,9.8,0
100036378791,2024-02-23,89.9,89.9,0
879386,2024-02-24,15.4,15.4,0
879388,2024-02-24,15.4,15.4,0
1039867,2024-02-24,76.9,76.9,0
100007310036,2024-02-24,124.8,124.8,0
100008959723,2024-02-24,83.9,83.9,1
100012242858,2024-02-24,61.9,61.9,1
4486466,2024-02-25,64.9,64.9,0
8209934,2024-02-25,89.9,89.9,1
100023527729,2024-02-25,35.5,35.5,0
100033194590,2024-02-25,78.9,78.9,0
100036378791,2024-02-25,89.9,89.9,0
100039735595,2024-02-25,134.9,134.9,0
411166,2024-02-26,14.9,14.9,0
2461038,2024-02-26,34.9,34.9,0
3907301,2024-02-26,64.9,64.9,0
8421837,2024-02-26,16.9,16.9,0
8421845,2024-02-26,36.0,36.0,0
100008959723,2024-02-26,83.9,83.9,0
100011423920,2024-02-26,45.9,45.9,0
100035921331,2024-02-26,54.9,54.9,0
100037438244,2024-02-26,149.9,149.9,0
10056315631534,2024-02-26,103.2,103.2,0
231035,2024-02-27,16.9,16.9,0
411166,2024-02-27,14.9,14.9,0
879388,2024-02-27,15.4,15.4,0
1032832,2024-02-27,11.9,11.9,0
1071847,2024-02-27,13.9,13.9,0
1184681,2024-02-27,39.9,39.9,0
4486466,2024-02-27,69.9,69.9,0
8209934,2024-02-27,89.9,89.9,0
69487371426,2024-02-27,130.8,130.8,0
100005270502,2024-02-27,64.9,64.9,0
100006043908,2024-02-27,137.4,137.4,0
100033331822,2024-02-27,29.9,29.9,0
100036378791,2024-02-27,89.9,89.9,0
10061685991750,2024-02-27,47.88,47.88,0
10066546386346,2024-02-27,118.8,118.8,0
290461,2024-02-28,22.8,22.8,0
909718,2024-02-28,12.9,12.9,0
1184678,2024-02-28,39.9,39.9,0
1184681,2024-02-28,39.9,39.9,0
8209936,2024-02-28,36.9,36.9,0
8755672,2024-02-28,60.0,60.0,0
100002323621,2024-02-28,7.9,7.9,0
100002727342,2024-02-28,44.9,44.9,0
100018973436,2024-02-28,19.9,19.9,0
100037338184,2024-02-28,30.9,30.9,0
100039735595,2024-02-28,134.9,134.9,0
100041192960,2024-02-28,29.9,29.9,0
231035,2024-02-29,16.9,16.9,0
4486444,2024-02-29,80.8,80.8,0
100012797322,2024-02-29,139.0,139.0,0
100024851705,2024-02-29,42.9,42.9,0
100035494430,2024-02-29,79.8,79.8,0
100039034588,2024-02-29,79.9,79.9,0
293418,2024-12-01,60.0,56.25,1
4486478,2024-12-01,14.5,14.5,0
4510086,2024-12-01,69.9,69.9,0
7648521,2024-12-01,22.9,22.9,0
8421845,2024-12-01,36.0,36.0,0
100007178233,2024-12-01,39.9,39.9,0
100008766160,2024-12-01,86.9,86.9,0
100018842722,2024-12-01,99.8,99.8,0
100024851705,2024-12-01,44.9,44.9,0
100039034588,2024-12-01,79.9,79.9,0
1184681,2024-12-02,39.9,39.9,0
100002323621,2024-12-02,9.9,9.9,0
100033194582,2024-12-02,39.9,39.9,0
290461,2024-12-03,23.9,23.9,0
1032854,2024-12-03,21.9,21.9,0
1038234,2024-12-03,23.9,23.9,0
4131809,2024-12-03,9.8,9.8,0
4486444,2024-12-03,60.9,60.9,0
5840803,2024-12-03,33.9,33.9,0
100010797166,2024-12-03,31.9,31.9,0
100019787561,2024-12-03,31.9,31.9,0
909717,2024-12-04,12.9,12.9,0
4486466,2024-12-04,65.9,65.9,0
69306580356,2024-12-04,65.0,65.0,0
100005873819,2024-12-04,89.0,89.0,0
100014962868,2024-12-04,9.9,9.9,0
100041192960,2024-12-04,29.9,14.919999999999996,1
206942,2024-12-05,11.8,11.8,0
845323,2024-12-05,14.9,13.41,1
879388,2024-12-05,15.5,15.5,0
4486466,2024-12-05,65.9,65.9,0
100019498134,2024-12-05,45.0,40.5,1
100024851809,2024-12-05,49.9,49.9,0
411166,2024-12-06,14.9,14.9,0
845323,2024-12-06,14.9,14.9,0
8755672,2024-12-06,65.0,65.0,0
100000671417,2024-12-06,96.9,96.9,0
100029374348,2024-12-06,95.0,95.0,0
100039034588,2024-12-06,79.9,54.92,1
100000671427,2024-12-01,89.9,89.9,0
100006938017,2024-12-01,69.9,69.9,0
100015344592,2024-12-01,99.9,99.9,0
100035403264,2024-12-01,3.8,3.8,0
10043211463452,2024-12-01,190.8,190.8,0
5851301,2024-12-02,79.9,79.9,0
8526452,2024-12-02,13.9,13.9,0
100000318251,2024-12-02,79.9,52.920000000000016,1
100007178233,2024-12-02,39.9,39.9,0
100008817605,2024-12-02,49.9,49.9,0
528625,2024-12-03,95.0,95.0,0
4486466,2024-12-03,65.9,65.9,0
6380571,2024-12-03,65.0,65.0,0
100007178233,2024-12-03,39.9,39.9,0
100033331842,2024-12-03,24.9,24.9,0
100037338184,2024-12-03,29.9,29.9,0
100039034588,2024-12-03,79.9,79.9,0
206942,2024-12-07,11.8,11.8,0
909717,2024-12-08,12.9,12.9,0
1038234,2024-12-08,23.9,23.9,0
4486466,2024-12-08,65.9,65.9,0
8209916,2024-12-08,44.6,44.6,0
69487371426,2024-12-08,130.8,130.8,0
100019787561,2024-12-08,31.9,31.9,0
100036378791,2024-12-08,89.9,89.9,0
206942,2024-12-09,11.8,11.8,0
845321,2024-12-09,14.9,14.9,0
845323,2024-12-09,14.9,14.9,0
1184675,2024-12-09,48.9,48.9,0
8209962,2024-12-09,44.83,44.83,0
8755672,2024-12-09,65.0,65.0,0
100007147103,2024-12-09,69.0,69.0,0
100035921329,2024-12-09,89.9,89.9,0
206942,2024-12-04,11.8,11.8,0
1039780,2024-12-04,17.9,17.9,0
1184675,2024-12-04,48.9,39.9,1
1540172,2024-12-04,8.9,8.9,0
8421837,2024-12-04,16.9,16.9,0
8526452,2024-12-04,14.6,14.6,0
8545329,2024-12-04,10.9,10.9,0
100033194536,2024-12-04,39.9,24.899999999999995,1
100039034588,2024-12-04,79.9,54.92,1
5840803,2024-12-10,33.9,33.9,0
7648521,2024-12-10,22.9,22.9,0
909717,2024-12-05,12.9,12.9,0
1184678,2024-12-05,39.9,39.9,0
3919595,2024-12-05,79.9,79.9,0
5840837,2024-12-05,33.9,33.9,0
5915642,2024-12-05,33.9,33.9,0
100018842722,2024-12-05,99.8,79.8,1
100019787561,2024-12-05,31.9,31.9,0
100025429956,2024-12-05,42.9,32.175,1
100037338184,2024-12-05,29.9,29.9,0
4486444,2024-12-11,60.9,60.9,0
100037438244,2024-12-11,149.9,149.9,0
10043211463452,2024-12-05,190.8,190.8,0
4510086,2024-12-06,69.9,69.9,0
8209916,2024-12-06,44.6,44.6,0
8209962,2024-12-06,44.83,40.347,1
845321,2024-12-12,14.9,14.9,0
909717,2024-12-12,12.9,12.9,0
2646498,2024-12-12,139.9,139.9,0
100012797340,2024-12-12,99.9,99.9,0
100019787561,2024-12-12,31.9,31.9,0
100026719206,2024-12-12,29.9,29.9,0
100035921329,2024-12-12,89.9,89.9,0
100032140543,2024-12-06,24.9,22.41,1
100033194582,2024-12-06,39.9,39.9,0
10037621290748,2024-12-06,49.8,49.8,0
10061685991750,2024-12-06,47.88,47.88,0
362424,2024-12-13,65.0,65.0,0
1039868,2024-12-13,76.9,76.9,0
2795972,2024-12-13,119.9,119.9,0
100033194582,2024-12-13,39.9,39.9,0
10037621290748,2024-12-13,49.8,49.8,0
10043211463452,2024-12-13,190.8,190.8,0
1039868,2024-12-14,76.9,76.9,0
1529386,2024-12-14,9.3,9.3,0
8421845,2024-12-14,27.2,27.2,0
10700890033,2024-12-14,47.76,47.76,0
1540110,2024-12-07,11.4,11.4,0
3674837,2024-12-07,31.9,31.9,0
4131809,2024-12-07,9.9,9.9,0
100033194536,2024-12-07,39.9,39.9,0
100033194590,2024-12-07,39.9,39.9,0
2461301,2024-12-08,31.9,31.9,0
34294684846,2024-12-08,69.9,69.9,0
100018704177,2024-12-08,39.9,39.9,0
100023527711,2024-12-08,53.9,53.9,0
100033194582,2024-12-08,39.9,39.9,0
8209934,2024-12-09,89.18,89.18,0
100002323621,2024-12-09,9.9,9.9,0
100012797322,2024-12-09,139.0,139.0,0
100025429956,2024-12-09,42.9,42.9,0
100033194590,2024-12-09,39.9,39.9,0
100035921331,2024-12-09,79.9,79.9,0
100037438244,2024-12-09,149.9,149.9,0
10025765269372,2024-12-09,59.0,59.0,0
10066546386346,2024-12-09,118.8,118.8,0
3895219,2024-12-15,60.9,60.9,0
6930866,2024-12-15,99.9,99.9,0
3334330,2024-12-10,25.0,25.0,0
3919595,2024-12-10,79.9,79.9,0
4486444,2024-12-10,60.9,60.9,0
4486466,2024-12-10,65.9,65.9,0
4535404,2024-12-10,89.9,89.9,0
100008959723,2024-12-10,59.9,59.9,0
100014256784,2024-12-10,54.9,54.9,0
100018842722,2024-12-10,99.8,99.8,0
100037438244,2024-12-15,149.87,149.87,0
100032140543,2024-12-10,34.9,34.9,0
100033194536,2024-12-10,39.9,39.9,0
100041192960,2024-12-10,29.9,29.9,0
528619,2024-12-16,115.0,115.0,0
528625,2024-12-16,115.0,115.0,0
69487371426,2024-12-16,130.8,130.8,0
100018704177,2024-12-16,39.9,39.9,0
100033194540,2024-12-16,25.8,25.8,0
1032832,2024-12-11,11.9,11.9,0
3674839,2024-12-11,49.9,49.9,0
6380571,2024-12-11,85.0,85.0,0
10700890033,2024-12-11,47.76,47.76,0
100010234342,2024-12-11,29.9,29.9,0
1032833,2024-12-17,29.9,29.9,0
1032834,2024-12-17,36.9,36.9,0
1742027,2024-12-17,83.9,83.9,0
2461301,2024-12-17,31.9,31.9,0
3674837,2024-12-17,31.9,31.9,0
8526452,2024-12-17,13.9,13.9,0
528625,2024-12-12,115.0,115.0,0
845323,2024-12-12,14.9,14.9,0
879386,2024-12-12,13.9,13.9,0
3674837,2024-12-12,31.9,31.9,0
5840803,2024-12-12,33.9,33.9,0
6930866,2024-12-12,99.9,99.9,0
8209916,2024-12-12,44.6,44.6,0
100008366749,2024-12-12,89.9,89.9,0
100010797166,2024-12-12,31.9,31.9,0
100037338174,2024-12-12,59.9,59.9,0
1540110,2024-12-13,11.4,11.4,0
1742027,2024-12-13,83.9,83.9,0
8755672,2024-12-13,65.0,65.0,0
100011423920,2024-12-17,39.9,39.9,0
100024851621,2024-12-17,79.9,79.9,0
100028415103,2024-12-17,69.9,69.9,0
100039735595,2024-12-17,128.9,128.9,0
411166,2024-12-14,14.9,14.9,0
8755672,2024-12-14,65.0,65.0,0
100036378791,2024-12-14,89.9,89.9,0
3895219,2024-12-18,60.9,60.9,0
10700890033,2024-12-18,47.76,47.76,0
100008817605,2024-12-18,49.9,49.9,0
100026719206,2024-12-18,29.9,29.9,0
100036378791,2024-12-18,89.9,89.9,0
231023,2024-12-15,16.9,16.9,0
411164,2024-12-15,14.9,14.9,0
909717,2024-12-15,12.9,12.9,0
3674837,2024-12-15,31.9,31.9,0
4131809,2024-12-15,9.9,9.9,0
4961950,2024-12-15,9.9,9.9,0
100008959723,2024-12-15,59.9,59.9,0
100019787561,2024-12-15,31.9,31.9,0
100023527711,2024-12-15,53.9,53.9,0
2461301,2024-12-16,31.9,31.9,0
4486466,2024-12-16,65.9,65.9,0
100009388168,2024-12-16,42.9,42.9,0
845278,2024-12-19,6.5,6.5,0
909718,2024-12-19,12.9,12.9,0
5950572,2024-12-19,33.9,33.9,0
6380589,2024-12-19,85.0,85.0,0
69487371426,2024-12-19,130.8,130.8,0
100008817605,2024-12-19,49.9,49.9,0
100010234342,2024-12-19,29.9,29.9,0
100010577141,2024-12-19,88.9,88.9,0
100014256784,2024-12-19,54.9,54.9,0
100015344592,2024-12-19,99.9,99.9,0
100019498134,2024-12-19,59.9,59.9,0
100028415103,2024-12-19,69.9,69.9,0
100033331842,2024-12-19,24.9,24.9,0
100035403264,2024-12-19,3.8,3.8,0
100036378791,2024-12-19,89.9,89.9,0
10025765269372,2024-12-19,59.0,59.0,0
10037621290748,2024-12-19,49.8,49.8,0
10056315631534,2024-12-19,83.88,83.88,0
3895219,2024-12-17,60.9,60.9,0
4961950,2024-12-17,9.9,9.9,0
7434016,2024-12-17,39.9,39.9,0
100006043908,2024-12-17,88.9,88.9,0
100012797340,2024-12-17,99.9,99.9,0
100015645334,2024-12-17,49.9,49.9,0
100018704177,2024-12-17,39.9,39.9,0
100033194582,2024-12-17,39.9,39.9,0
100037438244,2024-12-17,149.87,149.87,0
10061685991750,2024-12-19,47.88,47.88,0
8421845,2024-12-18,27.2,27.2,0
100024848970,2024-12-18,89.9,89.9,0
100035403264,2024-12-18,3.8,3.8,0
10061685991750,2024-12-18,47.88,47.88,0
100002323621,2024-12-20,9.89,9.89,0
362424,2024-12-19,65.0,65.0,0
411164,2024-12-19,14.9,14.9,0
879386,2024-12-19,11.5,11.5,0
1039867,2024-12-19,76.9,76.9,0
1280273,2024-12-19,9.9,9.9,0
4486466,2024-12-19,65.9,65.9,0
100008766160,2024-12-19,86.9,86.9,0
100017084069,2024-12-19,29.9,29.9,0
1038234,2024-12-21,23.9,23.9,0
3674837,2024-12-21,31.9,31.9,0
8209940,2024-12-21,48.59,48.59,0
100001202539,2024-12-21,34.9,34.9,0
10037621290748,2024-12-21,49.8,49.8,0
411164,2024-12-20,14.9,14.9,0
845323,2024-12-20,14.9,14.9,0
1032832,2024-12-20,11.9,11.9,0
5851301,2024-12-20,79.0,79.0,0
5915642,2024-12-20,33.9,33.9,0
100025429956,2024-12-20,42.9,42.9,0
100035403264,2024-12-20,3.8,3.8,0
10056315631534,2024-12-20,83.88,83.88,0
1540110,2024-12-21,11.4,11.4,0
34294684846,2024-12-21,59.9,59.9,0
4713934,2024-12-22,82.9,82.9,0
8755672,2024-12-22,65.0,65.0,0
100001202539,2024-12-22,34.9,34.9,0
3919595,2024-12-23,79.9,79.9,0
4713934,2024-12-23,82.9,82.9,0
100005873819,2024-12-23,89.0,89.0,0
100033194540,2024-12-23,25.8,25.8,0
100037438244,2024-12-23,149.87,149.87,0
879388,2024-12-24,13.7,13.7,0
1032832,2024-12-24,11.9,11.9,0
7434016,2024-12-24,39.9,39.9,0
100008959723,2024-12-22,59.9,59.9,0
100015344592,2024-12-24,99.5,99.5,0
100024851809,2024-12-24,49.9,49.9,0
100026719206,2024-12-24,29.9,29.9,0
100036378791,2024-12-24,89.9,89.9,0
100039034588,2024-12-24,79.9,79.9,0
2461038,2024-12-23,27.9,27.9,0
8421837,2024-12-23,16.9,16.9,0
8755672,2024-12-23,65.0,65.0,0
100001202539,2024-12-23,34.9,34.9,0
100024851705,2024-12-23,44.9,44.9,0
3895219,2024-12-24,60.9,60.9,0
4486466,2024-12-24,65.9,65.9,0
100011433086,2024-12-24,99.0,99.0,0
100011881946,2024-12-24,31.9,31.9,0
100025429956,2024-12-24,24.9,24.9,0
100033194536,2024-12-24,39.9,39.9,0
100035403264,2024-12-24,3.8,3.8,0
100035921329,2024-12-24,89.9,89.9,0
10043211463452,2024-12-24,190.8,190.8,0
10056315631534,2024-12-24,83.88,83.88,0
10061685991750,2024-12-24,47.88,47.88,0
1184675,2024-12-25,48.9,48.9,0
4131809,2024-12-25,9.9,9.9,0
4713934,2024-12-25,82.9,82.9,0
100035921329,2024-12-25,89.9,89.9,0
100035921331,2024-12-25,79.9,79.9,0
206942,2024-12-25,11.8,11.8,0
293418,2024-12-25,65.0,65.0,0
1032834,2024-12-25,36.9,36.9,0
8421845,2024-12-25,27.2,27.2,0
100012797322,2024-12-25,149.9,149.9,0
100033194536,2024-12-25,39.9,39.9,0
10056315631534,2024-12-25,83.88,83.88,0
10066546386346,2024-12-25,118.8,118.8,0
411166,2024-12-26,14.9,14.9,0
1071847,2024-12-26,11.9,11.9,0
8209936,2024-12-26,36.9,36.9,0
100024851809,2024-12-26,49.9,49.9,0
100037438244,2024-12-26,149.87,149.87,0
100018973436,2024-12-27,19.9,19.9,0
100036378791,2024-12-27,89.9,89.9,0
411166,2024-12-28,14.9,14.9,0
1032832,2024-12-28,11.9,11.9,0
1540110,2024-12-28,11.4,11.4,0
7648521,2024-12-28,22.9,22.9,0
231028,2024-12-26,23.8,23.8,0
1032834,2024-12-26,36.9,36.9,0
1280273,2024-12-26,9.9,9.9,0
2646498,2024-12-26,144.9,144.9,0
3674839,2024-12-26,49.9,49.9,0
6380589,2024-12-26,85.0,85.0,0
8421845,2024-12-26,27.2,27.2,0
100007147103,2024-12-26,69.0,69.0,0
100034533525,2024-12-26,74.9,74.9,0
100035921331,2024-12-26,79.9,79.9,0
100010234342,2024-12-28,29.9,29.9,0
100020638562,2024-12-28,79.9,79.9,0
100033194582,2024-12-28,39.9,39.9,0
100041192960,2024-12-28,29.9,29.9,0
2795972,2024-12-29,119.9,119.9,0
5950572,2024-12-29,33.9,33.9,0
8209934,2024-12-29,89.18,89.18,0
100003034205,2024-12-29,29.9,29.9,0
100011698820,2024-12-29,33.9,33.9,0
411164,2024-12-30,14.9,14.9,0
845323,2024-12-30,14.9,14.9,0
1038234,2024-12-30,23.5,23.5,0
1071847,2024-12-30,11.9,11.9,0
1280273,2024-12-30,9.9,9.9,0
8209940,2024-12-30,48.59,48.59,0
100024851705,2024-12-30,44.9,44.9,0
100025429956,2024-12-30,24.9,24.9,0
100036378791,2024-12-30,89.9,89.9,0
10056315631534,2024-12-30,83.88,83.88,0
1184678,2024-12-31,39.9,39.9,0
2646498,2024-12-31,144.9,144.9,0
3895219,2024-12-31,60.9,60.9,0
4535404,2024-12-31,79.9,79.9,0
8209934,2024-12-31,89.18,89.18,0
8526452,2024-12-31,13.9,13.9,0
100018842722,2024-12-31,99.8,99.8,0
