sku_id,trend,yearly,weekly
4961950,10.384635693915728,0.19422490321598113,-0.05386114907588527
5840803,39.052507759467005,-2.4756620071815867,-1.128775677001049
5840837,38.67888945122401,-1.9663828719144005,0.2736594445328536
5851301,80.43001726220987,1.7741247369332633,-1.0332006468100208
5915642,40.099481190632794,-4.748879611226205,0.7520188866272592
5950572,33.929943948014056,0.8050995174256306,-0.2562418958905115
6380569,75.36745113412216,4.356637661084424,0.1570543124787771
6380571,79.45721606945068,2.5572989767833882,0.23403304642642708
6380589,75.2877236521369,4.213261842250484,0.08540844256182284
6864556,91.72122513665332,-1.9487799576928786,-0.5997202015565729
6930866,97.31384520261341,5.555619513839183,0.4211215056861189
7434016,38.77256068152575,2.0227120156798333,-0.6767945479990742
7648521,23.194575612418628,-0.14283198890657178,0.1308834320401319
8209916,45.99328512343449,3.834296801962629,-0.25928734734129694
8209934,82.74115351754371,10.129223677444791,-0.12914513515035406
8209936,35.69644290068745,3.5833708628131355,-0.3772336988031668
8209940,48.79797418773941,0.015922441670646385,0.15067796287372306
8209962,43.37895391945475,1.0648000949651637,-0.3198628000267591
8307755,68.61403991792798,-0.7628193100257682,-0.7378702165559851
8421837,17.170759837891076,0.4818933008535351,-0.1287883037603214
8421845,27.31163342526521,1.5436211074384272,0.13985912198445163
8526452,14.997912179855478,0.8794519913186336,-0.15703222748155954
8545329,10.963251216284602,-0.4046405625184543,-0.1456726867694824
8755672,63.048826692577656,1.4854541330815851,0.14317712357422147
10700890033,47.720763488703994,0.42704364003585255,-0.1852087702863771
34294684846,68.76706843902663,-3.233453140276188,-0.4817276999292884
66148160288,77.94686321270262,0.041643017563237586,-0.10456067389987654
69306580356,73.66399043196955,-14.090340771323048,-2.135775417802221
69487371426,131.12079956707913,0.36983879222252436,-0.30442919747165026
100000318251,78.18585344622139,-0.6799729745119607,0.5923399870909315
100000671417,86.7400728130416,0.6645654270580096,0.9376886893007759
100000671427,88.50034688834629,-9.89909157821132,-2.2330456222092243
100001202539,34.43040742296237,3.508998009403767,0.026237872007395354
100002323621,9.259884452097031,-0.20859787582818376,0.07761995396049899
100002727342,41.57653808051829,-1.539280979370328,0.2888350466495413
100003034205,62.919701653411884,-8.120526624038098,-0.9594537137675778
100005270502,61.52761110323394,-1.6031504741126272,-1.041074350882362
100005873819,98.94107796393561,-19.569983824364297,-2.366589556635738
100006043908,100.44267623446906,14.879908465822645,-0.001488181980338139
100006938017,72.22134585912775,-7.34600599856314,0.10043699182551538
100007147103,92.58983109105203,-23.607676511483508,-1.7256705129908108
100007178233,48.6846793875128,-8.8013876587941,0.9354649295925276
100007310036,96.87782414533132,8.926742588703684,-0.2891925079987514
100008366733,39.006007992498475,-3.924604521394392,1.0092242263197506
100008366749,81.50119021653838,-5.645476246276938,-0.9890008567052498
100008766160,84.15269662547936,-1.942372093615601,-0.1531976733363882
100008817605,48.70702655812809,1.2385966908616708,-0.05266100311636682
100008959723,54.70919345204938,3.6779829271261395,0.030432367552045012
100009388168,52.68664142028038,-5.103814218436691,-1.7676701882867991
100009897581,23.14600167306547,-3.0973019499689873,0.0974207521155377
100010234342,29.947200697216328,-0.05006483720703195,-0.10431655707704797
100010577141,89.4198054589266,7.323704919394739,-0.8187817844364873
100010797166,32.55278496024413,0.1879138490993013,-0.017775377683179758
100011423920,42.341902392055765,-3.971774726675025,0.13033064235962258
100011433086,108.99839604146273,-7.8714290446421975,1.7275697618916128
100011698820,40.90043648042812,-2.6631146700269146,1.3525022200757602
100011881946,32.452756828820284,-1.6922510398161792,0.05862316974020785
100012242858,46.25329879447986,-7.226177782110093,2.636996114810959
100012797322,141.76858507969473,1.9767143555299305,0.0011427671938016646
100012797340,84.92721276379676,-2.149293264352805,-0.34638851844056545
100012808554,77.98447397133609,-0.480784595829754,-1.0523367691878756
100014256784,54.11770084286887,0.9974474346261757,-0.3317786842671125
100014962868,10.129845927397747,-0.09554375674780494,-0.02786473461029026
100015189638,64.57276020366386,-0.1981221035657253,0.42509800735432346
100015344592,96.20721893632069,1.1881752246299502,1.2794730783333128
100015645334,49.3795889668844,1.6684571858263195,-0.6361547029375932
100017084069,28.59540806673103,0.6149412013239351,0.17183841731622232
100018704177,38.765713942230065,4.546376806382066,1.7265900708331794
100018842722,96.21830174675524,1.8394575462737601,1.4114089878018685
100018973436,20.463915235564606,-0.8497726354897427,-0.09704324764028009
100019498134,50.57514537731405,8.900542384958598,0.6229377466092126
100019787561,32.87770936022152,-1.5413792418868257,0.520168226396603
100020638562,83.08582840260834,-3.250927344430556,1.675382011413663
100023527711,60.2127512122602,-5.678407156656919,-1.5684295404267992
100023527729,47.565522619346304,-3.9118703408943194,-0.22824827811133958
100024848970,87.42742942486645,3.640851386979929,0.179114779235227
100024851621,76.13810989693772,5.126301513958053,-0.014613108273496574
100024851705,44.315280134754644,-0.8929382961920714,1.3266869231902558
100024851809,46.67539693871021,2.951640763785547,-0.27487511906651413
100024864852,73.55110894738807,3.4705195497589347,2.7313799130399645
100025429398,101.87431947808703,-9.543075767093498,-0.7217207121709462
100025429436,103.31108339678148,-39.5177254365592,-2.1141206065411886
100025429956,46.76132440031291,-3.0692228930285537,-1.2708229153048598
100026719206,29.691382549952674,-1.6164449663247087,-0.62113165200044
100028415103,75.00646788218984,-5.899646838672228,-0.409113921233967
100029374348,102.63818690070465,-14.236811909586375,-3.729774835850077
100030771718,74.42392280705052,-4.718497649683685,1.4027673912624392
100030771720,63.2635642995597,-2.7699710575940584,-2.2523649222675277
100032140543,25.285920889255017,-0.9841810742743552,-0.02778715222566276
100033194536,35.59161978810227,4.379356908581881,1.602323644852595
100033194540,33.32931670384018,-3.5096841868229984,0.5844232787430751
100033194582,38.506687756059016,0.29469155395437746,1.886878663751786
100033194590,38.965039935850115,1.8830466460206479,0.49358124225735434
100033331822,32.25754195536669,-0.8820979325326415,-0.32698519541215315
100033331842,25.31738080249404,-2.5979926429516715,0.457472177141658
100034243272,73.17468451565145,-7.2950737956669265,-0.8956395615740249
100034533525,85.25869044014433,28.792275313986814,1.1526226641863722
100035403264,3.7897420684975747,0.029901767936994006,-0.01920503050443874
100035494430,69.91783012110324,-10.254157224484524,0.8164605759055708
100035733016,10.277787011221383,0.9376608343729833,-0.37211399999942985
100035921329,86.32930056110212,2.525662782856106,-0.523648442314993
100035921331,81.6101514477034,-1.65202790848241,0.3932403499918022
100036378791,86.70125041343462,-0.07030441082910055,0.02113492851275221
100037338174,60.26582016990967,0.013548818999461613,-0.33735146289967305
100037338184,30.794705441890038,-1.5081840433876283,-0.26954888188050125
100037438244,142.14911229486256,1.133288628024726,0.2151328455275765
100039034588,82.21746297500282,-4.551888373048126,-4.7474032399987385
100039735595,134.94495463400736,-8.790824225937891,-1.2525497320679504
100040684023,83.20477213382537,1.9187619166079108,-0.3721893937531957
100041006407,90.17683380727327,23.131175125253343,-1.129245427470635
100041192960,29.50678286468317,2.7387590647794524,0.3514302939946069
100041650013,61.658189953395066,1.1799292451060563,-0.7521939145104732
100045910485,47.83906211727775,2.8768766045539698,-1.242034146626317
100048469601,48.97234737289347,-0.21906855887567628,-2.088123175079464
100050983363,37.990790313422686,-4.275724460361512,-0.0680386124522279
10025765269372,68.15142392005198,-7.17354639912062,1.3910144059202991
10037621290748,55.977041000822815,-0.7358291097265023,-0.4962568532739828
10043211463452,191.26032711967267,0.7266864186327794,-0.41876345789748814
10056315631534,80.30614134513088,4.9128102369267985,0.013210577596438264
10061685991750,48.21728043798759,-0.13443462496086,0.1625543970008735
10066546386346,117.60295861032127,0.8845308403266401,0.3614984159634902
